"subregion","state","INC","PRE2","model"
"Greece","Europe","341.82246","3.06037704","2008"
"Greece","Europe","333.598547","2.98063001","2009"
"Greece","Europe","317.886312","2.83899805","2010"
"Greece","Europe","303.349946","2.71690591","2011"
"Greece","Europe","290.606879","2.61570864","2012"
"Greece","Europe","277.912793","2.51747356","2013"
"Greece","Europe","273.517363","2.49354571","2014"
"Greece","Europe","277.961109","2.54740691","2015"
"Greece","Europe","280.684616","2.58263008","2016"
"Grenada","North America","2.90570362","3.0239683","1990"
"Grenada","North America","2.80668078","2.92203726","1991"
"Grenada","North America","2.81620637","2.90971742","1992"
"Grenada","North America","2.82063195","2.87573975","1993"
"Grenada","North America","2.8611524","2.87602259","1994"
"Grenada","North America","2.93704117","2.9172007","1995"
"Grenada","North America","3.20690575","3.15027669","1996"
"Grenada","North America","3.13549987","3.06648495","1997"
"Grenada","North America","3.10882867","3.04108605","1998"
"Grenada","North America","3.09154853","3.02824311","1999"
"Grenada","North America","3.09070791","3.02627755","2000"
"Grenada","North America","3.06618038","3.0031279","2001"
"Grenada","North America","3.27200349","3.19646495","2002"
"Grenada","North America","3.43614564","3.34218869","2003"
"Grenada","North America","3.60769103","3.49328186","2004"
"Grenada","North America","3.64761596","3.52109458","2005"
"Grenada","North America","3.69970023","3.56385052","2006"
"Grenada","North America","3.68946936","3.55134512","2007"
"Grenada","North America","3.72704541","3.58817963","2008"
"Grenada","North America","3.77693975","3.63469208","2009"
"Grenada","North America","3.79848377","3.64871076","2010"
"Grenada","North America","3.73116416","3.58242681","2011"
"Grenada","North America","3.72992464","3.57137317","2012"
"Grenada","North America","3.74426677","3.57142175","2013"
"Grenada","North America","3.71701708","3.53037263","2014"
"Grenada","North America","3.89909724","3.68885465","2015"
"Grenada","North America","4.01512662","3.78238833","2016"
"Guatemala","North America","1312.76869","14.31698","1990"
"Guatemala","North America","1403.15313","14.8969837","1991"
"Guatemala","North America","1495.31305","15.4791074","1992"
"Guatemala","North America","1572.3489","15.8867089","1993"
"Guatemala","North America","1646.24421","16.2389281","1994"
"Guatemala","North America","1688.9286","16.2598127","1995"
"Guatemala","North America","1705.64643","16.0478892","1996"
"Guatemala","North America","1710.48201","15.711501","1997"
"Guatemala","North America","1722.20284","15.4303476","1998"
"Guatemala","North America","1711.96246","14.9607488","1999"
"Guatemala","North America","1671.76155","14.2562595","2000"
"Guatemala","North America","1673.7797","13.9309999","2001"
"Guatemala","North America","1678.67051","13.6393199","2002"
"Guatemala","North America","1690.43042","13.4109814","2003"
"Guatemala","North America","1713.73739","13.2808406","2004"
"Guatemala","North America","1745.81017","13.2210909","2005"
"Guatemala","North America","1725.71189","12.777876","2006"
"Guatemala","North America","1671.13178","12.102548","2007"
"Guatemala","North America","1636.21647","11.5942366","2008"
"Guatemala","North America","1589.73198","11.0287092","2009"
"Guatemala","North America","1568.29446","10.6588903","2010"
"Guatemala","North America","1601.4682","10.6663133","2011"
"Guatemala","North America","1625.72097","10.6191499","2012"
"Guatemala","North America","1656.75622","10.6178695","2013"
"Guatemala","North America","1669.03966","10.4943786","2014"
"Guatemala","North America","1772.32653","10.9299014","2015"
"Guatemala","North America","1861.9155","11.2665541","2016"
"Guinea","Africa","55.6611633","0.94679641","1990"
"Guinea","Africa","59.1123341","0.95621121","1991"
"Guinea","Africa","63.2526866","0.96768467","1992"
"Guinea","Africa","67.6089802","0.97758442","1993"
"Guinea","Africa","72.6496708","0.99707193","1994"
"Guinea","Africa","76.7820759","1.00687604","1995"
"Guinea","Africa","79.7534705","1.01056372","1996"
"Guinea","Africa","81.8785459","1.00894261","1997"
"Guinea","Africa","85.2169966","1.02596321","1998"
"Guinea","Africa","90.0886045","1.06209628","1999"
"Guinea","Africa","92.5436031","1.06918709","2000"
"Guinea","Africa","97.1565591","1.10201587","2001"
"Guinea","Africa","102.360242","1.13939841","2002"
"Guinea","Africa","105.426654","1.15064939","2003"
"Guinea","Africa","109.439836","1.16970197","2004"
"Guinea","Africa","112.964099","1.18091293","2005"
"Guinea","Africa","119.263934","1.2178448","2006"
"Guinea","Africa","124.898077","1.24278282","2007"
"Guinea","Africa","130.065842","1.25899822","2008"
"Guinea","Africa","136.841608","1.28772177","2009"
"Guinea","Africa","144.003799","1.3175929","2010"
"Guinea","Africa","149.64475","1.33216764","2011"
"Guinea","Africa","156.081855","1.35154079","2012"
"Guinea","Africa","162.622745","1.36972748","2013"
"Guinea","Africa","169.928224","1.39216117","2014"
"Guinea","Africa","177.274887","1.41277019","2015"
"Guinea","Africa","185.372129","1.437995","2016"
"Guinea-Bissau","Africa","16.5078874","1.5969773","1990"
"Guinea-Bissau","Africa","16.8077056","1.58865934","1991"
"Guinea-Bissau","Africa","17.1384844","1.58298361","1992"
"Guinea-Bissau","Africa","17.4794378","1.57802571","1993"
"Guinea-Bissau","Africa","17.8487621","1.57496185","1994"
"Guinea-Bissau","Africa","18.3939327","1.58595821","1995"
"Guinea-Bissau","Africa","18.7480497","1.58127814","1996"
"Guinea-Bissau","Africa","19.213067","1.58362562","1997"
"Guinea-Bissau","Africa","19.8204244","1.59520679","1998"
"Guinea-Bissau","Africa","20.6266179","1.62044158","1999"
"Guinea-Bissau","Africa","21.2822123","1.63283009","2000"
"Guinea-Bissau","Africa","22.0175089","1.65097985","2001"
"Guinea-Bissau","Africa","22.842973","1.6734658","2002"
"Guinea-Bissau","Africa","23.5901749","1.68860378","2003"
"Guinea-Bissau","Africa","24.928894","1.74336937","2004"
"Guinea-Bissau","Africa","25.6893001","1.75547557","2005"
"Guinea-Bissau","Africa","26.622769","1.77946499","2006"
"Guinea-Bissau","Africa","27.6912597","1.80870714","2007"
"Guinea-Bissau","Africa","28.6645491","1.82856567","2008"
"Guinea-Bissau","Africa","29.8862938","1.86118617","2009"
"Guinea-Bissau","Africa","31.0326153","1.8861941","2010"
"Guinea-Bissau","Africa","32.005193","1.89967846","2011"
"Guinea-Bissau","Africa","33.0672931","1.91530242","2012"
"Guinea-Bissau","Africa","34.4092491","1.94422907","2013"
"Guinea-Bissau","Africa","35.6524352","1.96512818","2014"
"Guinea-Bissau","Africa","36.929936","1.9862423","2015"
"Guinea-Bissau","Africa","38.1847247","2.00595488","2016"
"Guyana","South America","26.4612899","3.59018194","1990"
"Guyana","South America","26.5206163","3.61789622","1991"
"Guyana","South America","27.1891544","3.70072616","1992"
"Guyana","South America","27.3670816","3.69959362","1993"
"Guyana","South America","28.1072339","3.77127299","1994"
"Guyana","South America","28.9238184","3.86253003","1995"
"Guyana","South America","30.4877534","4.07578043","1996"
"Guyana","South America","32.2576992","4.31764668","1997"
"Guyana","South America","31.25811","4.1898202","1998"
"Guyana","South America","29.2172768","3.92299604","1999"
"Guyana","South America","29.0044896","3.89823693","2000"
"Guyana","South America","25.6725094","3.44843003","2001"
"Guyana","South America","26.4456062","3.55518915","2002"
"Guyana","South America","27.6485683","3.72253062","2003"
"Guyana","South America","29.2932502","3.94576258","2004"
"Guyana","South America","30.0638096","4.04441992","2005"
"Guyana","South America","30.499603","4.09067618","2006"
"Guyana","South America","30.7953593","4.11151375","2007"
"Guyana","South America","31.8738021","4.23306841","2008"
"Guyana","South America","32.4393835","4.28740415","2009"
"Guyana","South America","33.1487772","4.36471912","2010"
"Guyana","South America","32.3950237","4.24167538","2011"
"Guyana","South America","32.4311793","4.23993379","2012"
"Guyana","South America","33.6649314","4.40452729","2013"
"Guyana","South America","34.460122","4.51031662","2014"
"Guyana","South America","35.2225854","4.60332779","2015"
"Guyana","South America","35.0541619","4.5879956","2016"
"Haiti","North America","201.022548","2.83358107","1990"
"Haiti","North America","204.643203","2.82299989","1991"
"Haiti","North America","206.806749","2.79742844","1992"
"Haiti","North America","211.836974","2.81326646","1993"
"Haiti","North America","213.46116","2.78348567","1994"
"Haiti","North America","218.208299","2.7921341","1995"
"Haiti","North America","217.169967","2.72834976","1996"
"Haiti","North America","218.524349","2.69370657","1997"
"Haiti","North America","219.948883","2.65912918","1998"
"Haiti","North America","223.568048","2.65096261","1999"
"Haiti","North America","226.374737","2.63353161","2000"
"Haiti","North America","228.211609","2.60778408","2001"
"Haiti","North America","230.850596","2.59006537","2002"
"Haiti","North America","236.242469","2.60197038","2003"
"Haiti","North America","240.563954","2.60127309","2004"
"Haiti","North America","246.345052","2.61609428","2005"
"Haiti","North America","253.307193","2.6433592","2006"
"Haiti","North America","259.622597","2.66362484","2007"
"Haiti","North America","266.910172","2.69340016","2008"
"Haiti","North America","274.548992","2.72622959","2009"
"Haiti","North America","282.689802","2.76684384","2010"
"Haiti","North America","290.859158","2.80971358","2011"
"Haiti","North America","299.369893","2.84998225","2012"
"Haiti","North America","307.767851","2.88644256","2013"
"Haiti","North America","316.240897","2.92152177","2014"
"Haiti","North America","325.14184","2.96086571","2015"
"Haiti","North America","334.476087","3.0041581","2016"
"Honduras","North America","150.770731","3.07826005","1990"
"Honduras","North America","155.823865","3.09901726","1991"
"Honduras","North America","161.290659","3.12867328","1992"
"Honduras","North America","166.61553","3.15550647","1993"
"Honduras","North America","172.432096","3.19061828","1994"
"Honduras","North America","178.535825","3.22917883","1995"
"Honduras","North America","184.892746","3.27347014","1996"
"Honduras","North America","191.614399","3.3207525","1997"
"Honduras","North America","198.900173","3.37457283","1998"
"Honduras","North America","206.154378","3.42475626","1999"
"Honduras","North America","213.290839","3.4699624","2000"
"Honduras","North America","221.111691","3.52326489","2001"
"Honduras","North America","229.639237","3.58408","2002"
"Honduras","North America","239.445286","3.66064742","2003"
"Honduras","North America","248.672084","3.72482654","2004"
"Honduras","North America","256.992006","3.77221957","2005"
"Honduras","North America","264.480754","3.80330777","2006"
"Honduras","North America","271.392694","3.8247867","2007"
"Honduras","North America","278.675062","3.85015339","2008"
"Honduras","North America","286.069293","3.87566226","2009"
"Honduras","North America","294.367728","3.91206417","2010"
"Honduras","North America","304.065955","3.96771098","2011"
"Honduras","North America","314.074835","4.025561","2012"
"Honduras","North America","324.494246","4.08731033","2013"
"Honduras","North America","335.656729","4.15805528","2014"
"Honduras","North America","347.274402","4.23484633","2015"
"Honduras","North America","358.846192","4.30940233","2016"
"Hungary","Europe","893.901441","8.6149345","1990"
"Hungary","Europe","964.853945","9.30097713","1991"
"Hungary","Europe","1057.36245","10.1994067","1992"
"Hungary","Europe","1131.50339","10.9293263","1993"
"Hungary","Europe","1157.42141","11.1977","1994"
"Hungary","Europe","1147.7015","11.1240547","1995"
"Hungary","Europe","1086.9203","10.5576656","1996"
"Hungary","Europe","1057.83806","10.2970421","1997"
"Hungary","Europe","983.695515","9.59804036","1998"
"Hungary","Europe","917.416822","8.97739285","1999"
"Hungary","Europe","811.213299","7.95815516","2000"
"Hungary","Europe","745.711302","7.32904197","2001"
"Hungary","Europe","713.108169","7.02743912","2002"
"Hungary","Europe","714.618341","7.06343914","2003"
"Hungary","Europe","713.246486","7.06564949","2004"
"Hungary","Europe","716.631015","7.11315431","2005"
"Hungary","Europe","701.898985","6.97782783","2006"
"Hungary","Europe","677.598328","6.74677583","2007"
"Hungary","Europe","649.240503","6.47519861","2008"
"Hungary","Europe","620.307639","6.19776044","2009"
"Hungary","Europe","594.813679","5.95796847","2010"
"Hungary","Europe","567.738472","5.70717984","2011"
"Hungary","Europe","549.547962","5.54245318","2012"
"Hungary","Europe","537.981965","5.44016198","2013"
"Hungary","Europe","540.416343","5.47819759","2014"
"Hungary","Europe","542.404088","5.48723641","2015"
"Hungary","Europe","560.640525","5.65770624","2016"
"Iceland","Europe","9.40936074","3.68983614","1990"
"Iceland","Europe","9.65833929","3.74415042","1991"
"Iceland","Europe","9.77272745","3.74503852","1992"
"Iceland","Europe","9.93785326","3.77225695","1993"
"Iceland","Europe","10.2369264","3.85441537","1994"
"Iceland","Europe","10.5268994","3.94116044","1995"
"Iceland","Europe","10.9273647","4.06679878","1996"
"Iceland","Europe","11.2982751","4.1710947","1997"
"Iceland","Europe","11.7689497","4.30021972","1998"
"Iceland","Europe","12.2045585","4.40722596","1999"
"Iceland","Europe","12.6283965","4.49985383","2000"
"Iceland","Europe","12.9252487","4.5459612","2001"
"Iceland","Europe","13.0931794","4.56234825","2002"
"Iceland","Europe","13.2621125","4.58688043","2003"
"Iceland","Europe","13.5950437","4.6599785","2004"
"Iceland","Europe","13.9863745","4.71837907","2005"
"Iceland","Europe","14.5248042","4.78536444","2006"
"Iceland","Europe","15.0694397","4.8416723","2007"
"Iceland","Europe","15.6308748","4.93118752","2008"
"Iceland","Europe","15.975477","5.01994108","2009"
"Iceland","Europe","16.3079604","5.12812833","2010"
"Iceland","Europe","16.8120325","5.26866191","2011"
"Iceland","Europe","17.369918","5.41478156","2012"
"Iceland","Europe","18.2520726","5.64021573","2013"
"Iceland","Europe","19.1091559","5.86542826","2014"
"Iceland","Europe","20.3741441","6.21019642","2015"
"Iceland","Europe","21.3397822","6.45385393","2016"
"India","Asia","17984.8057","2.0820727","1990"
"India","Asia","18559.4855","2.10476876","1991"
"India","Asia","19153.6553","2.1285272","1992"
"India","Asia","19735.6467","2.14979805","1993"
"India","Asia","20428.0458","2.18177991","1994"
"India","Asia","21082.7065","2.20820974","1995"
"India","Asia","21826.8822","2.24345872","1996"
"India","Asia","22723.1741","2.29228556","1997"
"India","Asia","23572.3295","2.33417088","1998"
"India","Asia","24330.0063","2.36539359","1999"
"India","Asia","25145.5187","2.40095901","2000"
"India","Asia","25956.648","2.43674939","2001"
"India","Asia","26788.7136","2.47254177","2002"
"India","Asia","27472.5102","2.49307665","2003"
"India","Asia","28329.0268","2.52827374","2004"
"India","Asia","29370.7142","2.57894555","2005"
"India","Asia","30017.8107","2.59571213","2006"
"India","Asia","30823.8947","2.62550712","2007"
"India","Asia","31696.5155","2.66016668","2008"
"India","Asia","32189.129","2.66290678","2009"
"India","Asia","32711.8557","2.66856524","2010"
"India","Asia","33204.6598","2.67379123","2011"
"India","Asia","33569.3517","2.66907241","2012"
"India","Asia","34776.1059","2.7312436","2013"
"India","Asia","35928.0775","2.7889603","2014"
"India","Asia","37052.3303","2.84510067","2015"
"India","Asia","38068.8079","2.89268632","2016"
"Indonesia","Asia","859.187802","0.47795715","1990"
"Indonesia","Asia","885.967497","0.48343974","1991"
